brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,log_km_driven,brand_grouped,fuel_type_grouped,km_per_year
Maruti,Swift Dzire,10,44070,Dealer,Petrol,Manual,17.5,1197,85.8,5,345000,12.75130259456002,10.693557248751725,Maruti,Petrol,4407.0
Land Rover,Rover,9,61000,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2275000,14.637491049927531,11.0186455364637,Land Rover,Diesel,6777.777777777777
Maruti,Swift,4,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,515000,13.151924121391561,11.407576060361786,Maruti,Diesel,22500.0
Honda,City,7,73000,Dealer,Diesel,Manual,25.1,1498,98.6,5,574000,13.260386417460465,11.19822841866684,Honda,Diesel,10428.57142857143
Hyundai,i10,10,91002,Dealer,Petrol,Manual,19.81,1086,68.05,5,205000,12.230770136157428,11.418647751988553,Hyundai,Petrol,9100.2
Honda,Jazz,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,475000,13.07107218827772,11.289794413577894,Honda,Diesel,13333.333333333334
Renault,Duster,5,65000,Dealer,Diesel,Manual,19.6,1461,108.45,5,550000,13.217675375388819,11.082157933374816,Renault,Diesel,13000.0
Maruti,Wagon R,3,29000,Dealer,Petrol,Manual,21.79,998,67.05,5,365000,12.807655372286902,10.275085591132715,Maruti,Petrol,9666.666666666666
Maruti,Alto,6,19668,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,300000,12.611541086966115,9.886799071249893,Maruti,Petrol,3278.0
Honda,Amaze,5,52312,Trustmark Dealer,Petrol,Manual,17.8,1198,86.7,5,490000,13.102162710901053,10.865000185131196,Honda,Petrol,10462.4
Hyundai,i10,5,46568,Dealer,Petrol,Manual,19.81,1086,68.05,5,330000,12.706850963741102,10.748690362694553,Hyundai,Petrol,9313.6
Mercedes-Benz,GL-Class,5,50000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,4255000,15.26360555500721,10.819798284210286,Mercedes-Benz,Diesel,10000.0
BMW,3,10,69000,Dealer,Diesel,Automatic,13.2,1995,170.0,5,775000,13.560619598657233,11.141876276228,BMW,Diesel,6900.0
Hyundai,Verna,3,31000,Dealer,Petrol,Manual,17.0,1591,121.3,5,925000,13.73755009757506,10.34177474101152,Hyundai,Petrol,10333.333333333334
Tata,Hexa,4,57500,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1275000,14.058457520888082,10.959557617938563,Tata,Diesel,14375.0
Maruti,Swift Dzire,5,49000,Dealer,Petrol,Manual,20.85,1197,83.14,5,485000,13.091906231773164,10.799595985047786,Maruti,Petrol,9800.0
Maruti,Vitara,5,52000,Individual,Diesel,Manual,24.3,1248,88.5,5,680000,13.429849547739444,10.859018228147887,Maruti,Diesel,10400.0
Tata,Harrier,2,4000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1500000,14.220976332738882,8.294299608857235,Tata,Diesel,2000.0
Honda,City,7,57500,Dealer,Diesel,Manual,26.0,1498,98.6,5,515000,13.151924121391561,10.959557617938563,Honda,Diesel,8214.285714285714
Mahindra,KUV100,5,40000,Dealer,Diesel,Manual,25.32,1198,77.0,6,485000,13.091906231773164,10.596659732783579,Mahindra,Diesel,8000.0
Ford,Freestyle,3,40000,Individual,Petrol,Manual,19.0,1194,94.68,5,600000,13.304686600863562,10.596659732783579,Ford,Petrol,13333.333333333334
Maruti,Ciaz,5,52000,Dealer,Diesel,Manual,28.09,1248,88.5,5,575000,13.26212705890841,10.859018228147887,Maruti,Diesel,10400.0
Honda,City,6,65000,Dealer,Petrol,Manual,17.8,1497,117.3,5,625000,13.345508528717259,11.082157933374816,Honda,Petrol,10833.333333333334
Hyundai,Santro,13,128880,Dealer,Petrol,Manual,17.92,1086,62.1,5,125000,11.736077016252437,11.766644776976557,Hyundai,Petrol,9913.846153846154
Volkswagen,Vento,6,64576,Dealer,Diesel,Automatic,21.5,1498,108.5,5,575000,13.26212705890841,11.075613589222716,Volkswagen,Diesel,10762.666666666666
Maruti,Ertiga,3,13315,Dealer,Petrol,Manual,19.01,1462,103.26,7,725000,13.493928313146206,9.496721598694915,Maruti,Petrol,4438.333333333333
Mercedes-Benz,S-Class,7,90000,Dealer,Diesel,Automatic,13.5,2987,282.0,5,3000000,14.914123179965662,11.407576060361786,Mercedes-Benz,Diesel,12857.142857142857
Volkswagen,Vento,9,58000,Dealer,Diesel,Manual,20.54,1598,103.6,5,325000,12.691583538230217,10.968215530759236,Volkswagen,Diesel,6444.444444444444
Honda,City,7,57000,Dealer,Petrol,Manual,17.8,1497,117.3,5,620000,13.3374763699232,10.950824090522445,Honda,Petrol,8142.857142857143
Maruti,Alto,2,5863,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,375000,12.834683971615659,8.676587243566487,Maruti,Petrol,2931.5
Audi,A4,11,82000,Dealer,Petrol,Automatic,12.3,1781,163.2,5,750000,13.527829818844937,11.314486721293981,Audi,Petrol,7454.545454545455
Volkswagen,Vento,8,36000,Dealer,Diesel,Manual,20.34,1498,103.2,5,480000,13.081543466215237,10.491301994830229,Volkswagen,Diesel,4500.0
Hyundai,i10,10,70000,Dealer,Petrol,Manual,19.81,1086,68.05,5,199000,12.201065128819632,11.156264806643742,Hyundai,Petrol,7000.0
Maruti,Ertiga,5,51500,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000,13.384729180332174,10.849356503939038,Maruti,Diesel,10300.0
Maruti,Wagon R,8,51916,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000,12.59473402514672,10.857401568506724,Maruti,CNG,6489.5
Honda,Amaze,8,50000,Dealer,Diesel,Manual,25.8,1498,98.6,5,340000,12.73670383776449,10.819798284210286,Honda,Diesel,6250.0
BMW,X5,3,45000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,4485000,15.316249276440448,10.714439990727769,BMW,Diesel,15000.0
Mercedes-Benz,E-Class,8,79000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,1390000,14.144815024531075,11.277215789596893,Mercedes-Benz,Diesel,9875.0
Maruti,Swift Dzire,10,110000,Individual,Diesel,Manual,19.3,1248,73.9,5,230000,12.345838935721968,11.608244735642321,Maruti,Diesel,11000.0
Maruti,Swift,6,90000,Dealer,Diesel,Manual,28.4,1248,74.0,5,435000,12.983103608918753,11.407576060361786,Maruti,Diesel,15000.0
Toyota,Innova,10,187000,Individual,Diesel,Manual,12.8,2494,102.0,8,375000,12.834683971615659,12.138869243416009,Toyota,Diesel,18700.0
Maruti,Ciaz,6,49570,Dealer,Diesel,Manual,26.21,1248,88.5,5,600000,13.304686600863562,10.811161264303168,Maruti,Diesel,8261.666666666666
Maruti,Swift,10,53000,Dealer,Petrol,Manual,16.1,1298,88.2,5,275000,12.524530013005734,10.87806606028079,Maruti,Petrol,5300.0
Hyundai,i10,9,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,235000,12.367345048436391,11.225256725762893,Hyundai,Petrol,8333.333333333334
Mini,Cooper,3,10782,Dealer,Diesel,Automatic,19.19,1995,187.74,5,3000000,14.914123179965662,9.285726098882073,Mini,Diesel,3594.0
Ford,Endeavour,9,85000,Dealer,Diesel,Manual,10.9,2499,143.0,7,575000,13.26212705890841,11.350418300109132,Ford,Diesel,9444.444444444445
Volkswagen,Vento,6,51000,Dealer,Diesel,Automatic,21.21,1498,103.2,5,585000,13.279368835614243,10.839600519357369,Volkswagen,Diesel,8500.0
Ford,Endeavour,9,85000,Dealer,Diesel,Automatic,12.8,2953,156.0,7,645000,13.377007146164305,11.350418300109132,Ford,Diesel,9444.444444444445
Ford,Ecosport,8,47000,Dealer,Diesel,Manual,22.7,1498,89.84,5,465000,13.049794835104816,10.757924157061597,Ford,Diesel,5875.0
Maruti,Wagon R,5,52000,Dealer,Petrol,Manual,20.51,998,67.04,5,300000,12.611541086966115,10.859018228147887,Maruti,Petrol,10400.0
Renault,Duster,8,90000,Individual,Diesel,Manual,19.01,1461,108.45,5,349000,12.762830066509972,11.407576060361786,Renault,Diesel,11250.0
Maruti,Baleno,5,19000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,550000,13.217675375388819,9.852246888342531,Maruti,Petrol,3800.0
Maruti,Ciaz,6,48000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,625000,13.345508528717259,10.778977123006351,Maruti,Petrol,8000.0
Volkswagen,Polo,9,54000,Dealer,Diesel,Manual,22.07,1199,73.9,5,255000,12.449022745701502,10.896757843893464,Volkswagen,Diesel,6000.0
Hyundai,i20,6,84475,Dealer,Diesel,Manual,22.54,1396,88.73,5,481000,13.083624628087817,11.344222749334264,Hyundai,Diesel,14079.166666666666
BMW,3,10,24000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,875000,13.681980308196241,10.085850775128717,BMW,Diesel,2400.0
Hyundai,i20,4,29914,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,665000,13.407543823396258,10.306115305824132,Hyundai,Petrol,7478.5
Maruti,Swift,7,58000,Dealer,Petrol,Manual,18.6,1197,85.8,5,370000,12.821260987319457,10.968215530759236,Maruti,Petrol,8285.714285714286
Lexus,ES,2,14000,Dealer,Petrol,Automatic,22.37,2487,214.56,5,5375000,15.497269318024495,9.546884034617925,Other,Petrol,7000.0
Maruti,Baleno,5,44000,Dealer,Petrol,Manual,21.01,1197,81.8,5,530000,13.180634172318978,10.691967639914864,Maruti,Petrol,8800.0
Maruti,Swift Dzire,7,71000,Dealer,Diesel,Manual,23.4,1248,74.0,5,385000,12.861001210669146,11.170449240431308,Maruti,Diesel,10142.857142857143
Hyundai,Verna,7,72000,Dealer,Diesel,Manual,22.32,1582,126.32,5,475000,13.07107218827772,11.184435286790631,Hyundai,Diesel,10285.714285714286
Volkswagen,Polo,5,53000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,690000,13.444448325847754,10.87806606028079,Volkswagen,Petrol,10600.0
Maruti,Wagon R,10,57000,Dealer,CNG,Manual,26.2,998,58.2,5,210000,12.25486757159303,10.950824090522445,Maruti,CNG,5700.0
Volkswagen,Polo,8,83703,Dealer,Diesel,Manual,22.07,1199,73.9,5,236000,12.371591321286905,11.335042045060883,Volkswagen,Diesel,10462.875
Skoda,Superb,5,46002,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1750000,14.375126917328105,10.736461890735974,Skoda,Petrol,9200.4
Volkswagen,Polo,10,65000,Dealer,Petrol,Manual,16.2,1199,74.0,5,260000,12.468440756144114,11.082157933374816,Volkswagen,Petrol,6500.0
Maruti,Swift,10,70255,Dealer,Petrol,Manual,16.1,1197,85.0,5,260000,12.468440756144114,11.159900992801498,Maruti,Petrol,7025.5
Maruti,Swift Dzire,12,69000,Dealer,Petrol,Manual,17.5,1298,85.8,5,215000,12.278397958261774,11.141876276228,Maruti,Petrol,5750.0
Maruti,Swift Dzire,11,72000,Dealer,Petrol,Manual,19.1,1197,85.8,5,260000,12.468440756144114,11.184435286790631,Maruti,Petrol,6545.454545454545
Audi,A6,9,45500,Dealer,Diesel,Automatic,18.53,1968,187.74,5,1380000,14.137594781770806,10.725489582719506,Audi,Diesel,5055.555555555556
Maruti,Swift Dzire,6,28777,Dealer,Diesel,Manual,26.59,1248,74.0,5,475000,13.07107218827772,10.267366485323363,Maruti,Diesel,4796.166666666667
Ford,Ecosport,5,57000,Dealer,Petrol,Manual,17.0,1497,121.36,5,635000,13.361381852676738,10.950824090522445,Ford,Petrol,11400.0
Maruti,Alto,5,40000,Dealer,Petrol,Manual,22.74,796,47.3,5,260000,12.468440756144114,10.596659732783579,Maruti,Petrol,8000.0
Maserati,Quattroporte,5,9500,Dealer,Diesel,Automatic,19.23,2987,270.88,5,6000000,15.607270193858982,9.15915233520675,Other,Diesel,1900.0
Maruti,Swift Dzire,3,56000,Dealer,Petrol,Manual,22.0,1197,81.8,5,575000,13.26212705890841,10.933124826700707,Maruti,Petrol,18666.666666666668
Volkswagen,Vento,7,55000,Dealer,Diesel,Manual,22.27,1498,108.6,5,375000,12.834683971615659,10.915106645867503,Volkswagen,Diesel,7857.142857142857
Honda,City,2,10000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1350000,14.115615891155079,9.210440366976517,Honda,Petrol,5000.0
Mercedes-Benz,C-Class,4,55000,Dealer,Diesel,Automatic,19.71,2143,201.15,5,2800000,14.845130332288226,10.915106645867503,Mercedes-Benz,Diesel,13750.0
Mahindra,Scorpio,5,44000,Individual,Diesel,Manual,15.4,1997,120.0,7,1000000,13.815511557963774,10.691967639914864,Mahindra,Diesel,8800.0
Ford,Figo,9,98000,Individual,Diesel,Manual,20.0,1399,68.0,5,200000,12.206077645517674,11.49273296168228,Ford,Diesel,10888.888888888889
Maruti,Ertiga,4,63000,Dealer,Diesel,Manual,24.2,1498,93.87,7,725000,13.493928313146206,11.050905878263567,Maruti,Diesel,15750.0
Hyundai,i20,3,8000,Dealer,Petrol,Manual,18.6,1197,81.83,5,690000,13.444448325847754,8.987321812850125,Hyundai,Petrol,2666.6666666666665
Maruti,Ertiga,8,50000,Dealer,Diesel,Manual,24.2,1498,93.87,7,550000,13.217675375388819,10.819798284210286,Maruti,Diesel,6250.0
Maruti,Vitara,4,18000,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000,13.527829818844937,9.798182590890704,Maruti,Diesel,4500.0
Hyundai,i20,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,700000,13.45883704259595,11.156264806643742,Hyundai,Diesel,11666.666666666666
Maruti,Ertiga,4,70000,Dealer,Diesel,Manual,24.52,1248,88.5,7,690000,13.444448325847754,11.156264806643742,Maruti,Diesel,17500.0
Hyundai,Verna,8,69000,Dealer,Diesel,Manual,22.32,1582,126.32,5,400000,12.899222326086994,11.141876276228,Hyundai,Diesel,8625.0
Toyota,Innova,4,65000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1670000,14.328334783195153,11.082157933374816,Toyota,Diesel,16250.0
Mahindra,Scorpio,7,70200,Dealer,Diesel,Manual,12.05,2179,120.0,8,495000,13.112315061750808,11.159117834926688,Mahindra,Diesel,10028.57142857143
Honda,Amaze,3,38000,Dealer,Petrol,Manual,17.8,1198,86.7,5,600000,13.304686600863562,10.545367754151743,Honda,Petrol,12666.666666666666
Maruti,Swift,11,78300,Dealer,Petrol,Manual,16.1,1197,85.0,5,225000,12.323860125621126,11.268315653289422,Maruti,Petrol,7118.181818181818
Honda,Amaze,7,55200,Dealer,Petrol,Manual,18.0,1198,86.7,5,375000,12.834683971615659,10.918736348043124,Honda,Petrol,7885.714285714285
Hyundai,Verna,7,70000,Dealer,Diesel,Manual,22.32,1582,126.32,5,475000,13.07107218827772,11.156264806643742,Hyundai,Diesel,10000.0
Honda,Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198,86.7,5,510000,13.1421679654829,10.373522431293592,Honda,Petrol,8000.0
Volkswagen,Vento,10,65101,Dealer,Diesel,Manual,20.54,1598,103.6,5,285000,12.560247968016562,11.083710549690956,Volkswagen,Diesel,6510.1
Maruti,Vitara,3,44000,Dealer,Diesel,Manual,24.3,1248,88.5,5,840000,13.641158361294979,10.691967639914864,Maruti,Diesel,14666.666666666666
Hyundai,i10,6,36936,Dealer,Petrol,Manual,19.81,1086,68.05,5,344000,12.748399843328054,10.516969037677818,Hyundai,Petrol,6156.0
Maruti,Baleno,5,58000,Dealer,Petrol,Manual,21.4,1197,83.1,5,550000,13.217675375388819,10.968215530759236,Maruti,Petrol,11600.0
Maruti,Swift Dzire,9,45000,Dealer,Petrol,Automatic,17.4,1197,85.8,5,395000,12.886643575525625,10.714439990727769,Maruti,Petrol,5000.0
Mahindra,Scorpio,6,83000,Dealer,Diesel,Manual,15.4,1997,120.0,7,850000,13.652992804936396,11.326607934898927,Mahindra,Diesel,13833.333333333334
Hyundai,Grand i10,2,12480,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,545000,13.208542908506082,9.431962766918454,Hyundai,Petrol,6240.0
Maruti,Swift Dzire,6,79806,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,430000,12.971542813248437,11.287366498889034,Maruti,Petrol,13301.0
Mahindra,Scorpio,2,45000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1250000,14.038654909278163,10.714439990727769,Mahindra,Diesel,22500.0
Honda,Amaze,2,6399,Trustmark Dealer,Petrol,Manual,19.5,1199,88.76,5,715000,13.480039220276565,8.764053269347762,Honda,Petrol,3199.5
BMW,X3,8,36000,Dealer,Diesel,Automatic,16.09,1995,184.0,5,2050000,14.53335083891935,10.491301994830229,BMW,Diesel,4500.0
Volkswagen,Polo,10,78800,Dealer,Diesel,Manual,22.07,1199,73.9,5,220000,12.301387370778713,11.274680966120778,Volkswagen,Diesel,7880.0
Honda,Amaze,7,58000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,445000,13.005831808336863,10.968215530759236,Honda,Petrol,8285.714285714286
Ford,Ecosport,7,62000,Dealer,Diesel,Manual,22.7,1498,89.84,5,545000,13.208542908506082,11.034905792929415,Ford,Diesel,8857.142857142857
Hyundai,Creta,5,54000,Dealer,Diesel,Manual,19.67,1582,126.2,5,875000,13.681980308196241,10.896757843893464,Hyundai,Diesel,10800.0
Maruti,Alto,3,25000,Individual,Petrol,Manual,23.95,998,67.05,5,330000,12.706850963741102,10.12667110305036,Maruti,Petrol,8333.333333333334
Honda,Amaze,3,27000,Dealer,Petrol,Manual,17.8,1198,86.7,5,675000,13.42246945133505,10.203629181337648,Honda,Petrol,9000.0
Mercedes-Benz,C-Class,3,40000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2990000,14.910784279814974,10.596659732783579,Mercedes-Benz,Diesel,13333.333333333334
Hyundai,i10,9,65000,Dealer,Petrol,Manual,20.36,1197,78.9,5,240000,12.388398368982115,11.082157933374816,Hyundai,Petrol,7222.222222222223
Hyundai,i20,10,58000,Dealer,Petrol,Manual,17.0,1197,80.0,5,280000,12.54254845357358,10.968215530759236,Hyundai,Petrol,5800.0
Maruti,Wagon R,15,90000,Individual,Petrol,Manual,18.9,998,67.1,5,82875,11.325100793780374,11.407576060361786,Maruti,Petrol,6000.0
Volkswagen,Polo,7,17205,Dealer,Petrol,Manual,16.47,1198,74.0,5,450000,13.017005083966255,9.753013439181293,Volkswagen,Petrol,2457.8571428571427
Maruti,Swift Dzire,3,72000,Dealer,Diesel,Manual,28.4,1248,74.02,5,680000,13.429849547739444,11.184435286790631,Maruti,Diesel,24000.0
Maruti,Vitara,5,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,670000,13.415034483903348,11.0186455364637,Maruti,Diesel,12200.0
Maruti,Wagon R,13,71000,Dealer,Petrol,Manual,20.51,998,67.04,5,115000,11.652696102959753,11.170449240431308,Maruti,Petrol,5461.538461538462
Maruti,Wagon R,13,70000,Dealer,Petrol,Manual,21.79,998,67.05,5,124000,11.728044909070785,11.156264806643742,Maruti,Petrol,5384.615384615385
BMW,5,3,23000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4000000,15.201805169084134,10.043292972227004,BMW,Diesel,7666.666666666667
Hyundai,Grand i10,5,20000,Individual,Petrol,Manual,18.9,1197,82.0,5,439000,12.992256969959042,9.90353755128617,Hyundai,Petrol,4000.0
Toyota,Fortuner,7,85000,Individual,Diesel,Manual,13.0,2982,168.5,7,1600000,14.285514812209815,11.350418300109132,Toyota,Diesel,12142.857142857143
Hyundai,Grand i10,7,41000,Dealer,Petrol,Manual,18.9,1197,82.0,5,380000,12.847929163278053,10.62135173563291,Hyundai,Petrol,5857.142857142857
Renault,Duster,4,35000,Individual,Petrol,Manual,14.19,1498,104.5,5,585000,13.279368835614243,10.463131911491967,Renault,Petrol,8750.0
Honda,City,10,62000,Dealer,Petrol,Manual,17.0,1497,118.0,5,360000,12.793862088206213,11.034905792929415,Honda,Petrol,6200.0
Hyundai,Verna,2,4900,Dealer,Petrol,Manual,17.0,1591,121.3,5,945000,13.758941264676379,8.497194544909547,Hyundai,Petrol,2450.0
Skoda,Superb,9,55200,Dealer,Petrol,Manual,13.14,1798,157.8,5,525000,13.171155446333852,10.918736348043124,Skoda,Petrol,6133.333333333333
Hyundai,Grand i10,4,48000,Dealer,Diesel,Manual,24.0,1120,70.0,5,395000,12.886643575525625,10.778977123006351,Hyundai,Diesel,12000.0
Volkswagen,Polo,5,38060,Dealer,Petrol,Automatic,17.21,1197,103.5,5,675000,13.42246945133505,10.546945414808707,Volkswagen,Petrol,7612.0
Toyota,Fortuner,9,102000,Dealer,Diesel,Manual,12.55,2982,168.5,7,880000,13.68767832281738,11.532737896139919,Toyota,Diesel,11333.333333333334
Hyundai,i10,11,65000,Dealer,Petrol,Manual,19.81,1086,68.05,5,175000,12.07254696717504,11.082157933374816,Hyundai,Petrol,5909.090909090909
Maruti,Alto,6,25864,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,12.487488878546145,10.160645982437616,Maruti,Petrol,4310.666666666667
Hyundai,Verna,9,94892,Dealer,Diesel,Manual,22.32,1582,126.3,5,310000,12.644330802262578,11.460505220022895,Hyundai,Diesel,10543.555555555555
Toyota,Innova,6,140000,Dealer,Diesel,Manual,12.8,2494,102.0,7,875000,13.681980308196241,11.849404844423074,Toyota,Diesel,23333.333333333332
Ford,Ecosport,4,15000,Individual,Petrol,Automatic,14.8,1497,121.36,5,800000,13.592368256649284,9.61587214452889,Ford,Petrol,3750.0
Honda,City,5,53000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,890000,13.698977865303197,10.87806606028079,Honda,Petrol,10600.0
Ford,Ecosport,3,9929,Trustmark Dealer,Petrol,Manual,17.0,1497,121.36,5,750000,13.527829818844937,9.203315757039219,Ford,Petrol,3309.6666666666665
Skoda,Octavia,5,120000,Individual,Diesel,Automatic,19.3,1968,141.0,5,1150000,13.955273369904273,11.695255355062795,Skoda,Diesel,24000.0
BMW,3,11,48000,Dealer,Petrol,Automatic,12.05,1995,154.0,5,680000,13.429849547739444,10.778977123006351,BMW,Petrol,4363.636363636364
Honda,Jazz,6,60000,Dealer,Petrol,Manual,18.7,1199,88.7,5,495000,13.112315061750808,11.002116507732017,Honda,Petrol,10000.0
Hyundai,i20,10,75000,Dealer,Petrol,Manual,17.0,1197,80.0,5,255000,12.449022745701502,11.225256725762893,Hyundai,Petrol,7500.0
Renault,KWID,4,31851,Dealer,Petrol,Manual,25.17,799,53.3,5,278000,12.535379989788607,10.368855453377336,Renault,Petrol,7962.75
Mahindra,XUV500,5,35000,Individual,Diesel,Manual,16.0,2179,140.0,7,900000,13.710151153416941,10.463131911491967,Mahindra,Diesel,7000.0
Renault,Duster,7,62000,Dealer,Diesel,Manual,19.01,1461,108.45,5,475000,13.07107218827772,11.034905792929415,Renault,Diesel,8857.142857142857
BMW,7,7,65000,Dealer,Diesel,Automatic,16.46,2993,258.0,5,2590000,14.767168819776032,11.082157933374816,BMW,Diesel,9285.714285714286
Toyota,Innova,4,67500,Dealer,Diesel,Manual,13.68,2393,147.51,8,1350000,14.115615891155079,11.119897691565697,Toyota,Diesel,16875.0
Hyundai,i20,9,108000,Individual,Diesel,Manual,21.9,1396,90.0,5,220000,12.301387370778713,11.58989576532275,Hyundai,Diesel,12000.0
Renault,KWID,5,22779,Dealer,Petrol,Manual,25.17,799,53.3,5,300000,12.611541086966115,10.033638237001172,Renault,Petrol,4555.8
Hyundai,Creta,5,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,950000,13.76421831620775,10.308985993422082,Hyundai,Petrol,6000.0
Hyundai,Creta,6,77000,Dealer,Diesel,Manual,21.38,1396,88.7,5,775000,13.560619598657233,11.251573687764477,Hyundai,Diesel,12833.333333333334
Hyundai,Grand i10,4,56302,Dealer,Diesel,Manual,24.0,1186,73.97,5,440000,12.994532278619134,10.938503098676163,Hyundai,Diesel,14075.5
Maruti,Alto,2,25000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,12.611541086966115,10.12667110305036,Maruti,Petrol,12500.0
Maruti,Wagon R,11,315000,Individual,Petrol,Manual,18.9,1061,67.0,5,130000,11.775297421715827,12.660331092405906,Maruti,Petrol,28636.363636363636
Hyundai,i10,9,72000,Dealer,Petrol,Manual,20.36,1197,78.9,5,240000,12.388398368982115,11.184435286790631,Hyundai,Petrol,8000.0
Renault,KWID,4,20000,Dealer,Petrol,Manual,22.3,799,53.26,5,275000,12.524530013005734,9.90353755128617,Renault,Petrol,5000.0
Hyundai,Santro,13,81000,Individual,Petrol,Manual,17.92,1086,62.1,5,125000,11.736077016252437,11.302216779257382,Hyundai,Petrol,6230.7692307692305
Hyundai,i10,10,82110,Dealer,Petrol,Manual,20.36,1197,78.9,5,265000,12.487488878546145,11.315827269413232,Hyundai,Petrol,8211.0
Hyundai,Verna,8,67000,Dealer,Petrol,Automatic,17.1,1591,121.4,5,465000,13.049794835104816,11.112462823634855,Hyundai,Petrol,8375.0
Maruti,Vitara,3,38300,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000,13.527829818844937,10.55323128448846,Maruti,Diesel,12766.666666666666
Hyundai,Grand i10,5,13229,Trustmark Dealer,Petrol,Manual,18.9,1197,82.0,5,500000,13.122365377402328,9.490242257109001,Hyundai,Petrol,2645.8
Honda,City,6,32000,Dealer,Petrol,Manual,17.4,1497,117.6,5,755000,13.534474352733596,10.373522431293592,Honda,Petrol,5333.333333333333
Hyundai,i20,7,80000,Individual,Diesel,Manual,21.9,1396,88.76,5,350000,12.765691290604371,11.289794413577894,Hyundai,Diesel,11428.57142857143
Hyundai,i20,11,68000,Individual,Petrol,Manual,18.5,1197,80.0,5,180000,12.100717685412471,11.127277689932466,Hyundai,Petrol,6181.818181818182
Maruti,Alto,6,56660,Dealer,Petrol,Manual,23.95,998,67.05,5,250000,12.429220196836383,10.944841422363956,Maruti,Petrol,9443.333333333334
Hyundai,Grand i10,6,46000,Dealer,Diesel,Manual,24.0,1120,70.0,5,335000,12.721888795877375,10.736418414365376,Hyundai,Diesel,7666.666666666667
Maruti,Swift,3,4000,Individual,Petrol,Manual,22.0,1197,81.8,5,490000,13.102162710901053,8.294299608857235,Maruti,Petrol,1333.3333333333333
Ford,Ecosport,4,54000,Dealer,Diesel,Manual,23.0,1498,98.96,5,680000,13.429849547739444,10.896757843893464,Ford,Diesel,13500.0
Hyundai,Creta,3,19800,Individual,Diesel,Manual,22.1,1396,88.7,5,1050000,13.864301674514206,9.893487720457795,Hyundai,Diesel,6600.0
Honda,City,4,55000,Dealer,Petrol,Manual,17.0,1497,118.0,5,745000,13.521140839642674,10.915106645867503,Honda,Petrol,13750.0
Maruti,Eeco,5,38640,Dealer,CNG,Manual,15.1,1196,73.0,5,285000,12.560247968016562,10.56206916790876,Maruti,CNG,7728.0
Hyundai,i20,2,28000,Dealer,Petrol,Manual,18.6,1197,81.83,5,630000,13.353476685668044,10.239995502805316,Hyundai,Petrol,14000.0
Renault,KWID,3,8000,Dealer,Petrol,Manual,25.17,799,53.3,5,300000,12.611541086966115,8.987321812850125,Renault,Petrol,2666.6666666666665
Mercedes-Benz,S-Class,11,50001,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1751000,14.375698182370053,10.819818283610305,Mercedes-Benz,Petrol,4545.545454545455
Audi,A4,5,55000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,1850000,14.430696737594902,10.915106645867503,Audi,Petrol,11000.0
Volkswagen,Polo,3,54495,Dealer,Diesel,Manual,20.14,1498,88.0,5,538000,13.195615697878253,10.905882583462414,Volkswagen,Diesel,18165.0
Jaguar,XF,9,30000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1550000,14.253766134056512,10.308985993422082,Jaguar,Diesel,3333.3333333333335
